Station_ID,Total_Revenue
24131,1744.550033569336
27304,1743.9599609375
25696,1743.1700439453125
29032,1742.7599792480469
18270,1742.6199798583984
12227,1741.6699829101562
29083,1740.9199829101562
25297,1739.72998046875
24845,1739.7099914550781
19149,1738.8699645996094
10898,1738.6100463867188
13954,1738.25
23207,1737.3099975585938
15433,1737.2799682617188
17173,1736.8600463867188
12748,1736.7000122070312
28241,1735.989990234375
10803,1735.3700256347656
12788,1734.7100219726562
23534,1734.4400024414062
25506,1734.0400390625
17143,1733.4099731445312
19204,1733.3599853515625
13959,1732.5299987792969
23348,1732.47998046875
17646,1732.0700073242188
14407,1731.6599578857422
28026,1730.1100463867188
20139,1729.3500061035156
15690,1728.260009765625
15637,1727.1699829101562
26515,1726.6199951171875
18521,1726.0000305175781
28809,1725.3899536132812
14409,1725.3499755859375
23024,1724.6599578857422
28479,1724.2000274658203
26322,1723.6799621582031
27519,1723.6099853515625
19276,1722.800048828125
12509,1722.2300262451172
23083,1721.6499481201172
24784,1721.4800109863281
15160,1721.3600463867188
13831,1720.6600341796875
26685,1720.4900512695312
12772,1720.4300231933594
20768,1719.1700134277344
10609,1716.5699768066406
16627,1716.1799926757812
23247,1716.0299682617188
25673,1715.8500061035156
15093,1715.0700073242188
20441,1714.25
25265,1714.1799926757812
29571,1712.4900512695312
11731,1712.25
11603,1712.2000122070312
15658,1712.02001953125
23507,1711.4099884033203
27352,1710.8399658203125
21599,1710.7799682617188
25374,1710.7100105285645
21251,1709.8700408935547
17111,1709.4300231933594
15997,1709.3800048828125
13158,1708.1499633789062
15128,1708.0499877929688
18491,1707.6800079345703
23532,1707.5400085449219
15144,1706.6300048828125
26453,1706.4800109863281
21479,1706.25
21454,1703.8100204467773
12996,1703.75
29779,1703.4700012207031
27200,1701.8199462890625
29754,1701.739990234375
28699,1701.4400329589844
23934,1701.3000183105469
13583,1701.1900024414062
23297,1700.43994140625
25744,1700.360008239746
27535,1700.1499633789062
26935,1699.9099731445312
23042,1699.75
11972,1698.77001953125
22782,1698.7699890136719
24889,1698.2899780273438
26349,1697.7799682617188
27850,1697.3300170898438
18501,1696.7099609375
13435,1696.3299865722656
11087,1696.0799560546875
20547,1696.0399780273438
23308,1695.8299713134766
15798,1694.0800170898438
29193,1693.77001953125
15221,1692.7899780273438
20515,1692.4000244140625
20415,1691.8299865722656
21112,1691.800048828125
11776,1691.489990234375
11414,1691.4500122070312
28744,1691.050048828125
24835,1689.199951171875
16459,1689.1499633789062
28673,1688.9300384521484
15038,1687.5799560546875
24745,1687.1900024414062
24395,1685.8000183105469
26268,1685.3800048828125
21498,1685.0299987792969
14254,1684.8599853515625
20834,1684.1800537109375
29337,1683.010009765625
12231,1681.97998046875
25098,1681.6699523925781
17873,1681.6499633789062
19198,1681.469970703125
27948,1680.9000091552734
27968,1680.6400146484375
14629,1680.6299438476562
24478,1680.5900268554688
13052,1680.3899536132812
27796,1679.1999816894531
10954,1679.02001953125
13382,1678.7699890136719
21245,1678.4299926757812
22413,1678.1299743652344
23621,1677.7099609375
27616,1677.6500244140625
17698,1677.300048828125
12594,1676.8999633789062
15846,1676.8099670410156
24483,1676.2699737548828
23529,1676.1700134277344
20231,1675.3099365234375
29437,1674.4599914550781
28789,1673.8900146484375
12795,1673.1799621582031
14405,1671.6799926757812
10972,1671.3999633789062
20815,1671.3099975585938
21186,1670.250015258789
26155,1670.1700134277344
17029,1669.7899780273438
16891,1669.6400451660156
28795,1669.0599975585938
20089,1668.8999633789062
14088,1668.8899459838867
26140,1668.7100219726562
23208,1668.4800109863281
22614,1668.2999877929688
15830,1667.5999755859375
17762,1667.2799758911133
27847,1666.949951171875
18641,1666.260009765625
27625,1665.7799530029297
11788,1665.3899383544922
25756,1665.27001953125
11988,1663.8500061035156
28546,1663.7000122070312
24980,1663.5
27422,1663.1700134277344
23184,1663.1100006103516
10673,1662.510009765625
18107,1662.3599853515625
26271,1662.1199951171875
13808,1661.2200317382812
24820,1660.8499755859375
15670,1660.8400268554688
17752,1660.4199829101562
28305,1659.7900085449219
11012,1659.540023803711
16971,1659.4299926757812
28953,1659.3599853515625
18412,1659.3299560546875
19737,1658.3499450683594
22720,1658.030029296875
11059,1657.469970703125
19428,1657.4500122070312
26277,1656.699951171875
21613,1656.6199951171875
27804,1656.0500183105469
23115,1655.479965209961
22160,1655.1600341796875
11433,1654.4299621582031
18330,1654.2000122070312
18848,1653.8100280761719
26375,1653.750015258789
10188,1653.260009765625
26870,1653.0899658203125
12622,1652.719970703125
21634,1652.5800018310547
10381,1652.449951171875
27417,1651.4800415039062
24539,1651.47998046875
19303,1650.7099609375
23334,1649.989974975586
26102,1649.7000427246094
27176,1649.239990234375
19842,1649.2200317382812
24840,1649.1000366210938
22291,1649.0900268554688
14943,1648.9200134277344
27387,1648.3999786376953
19345,1648.2200317382812
11730,1647.8699951171875
26190,1647.6300048828125
18824,1647.6199340820312
20054,1647.6000366210938
21944,1647.4499816894531
18274,1647.1300048828125
14886,1646.7999877929688
12332,1646.3499755859375
21440,1645.8999862670898
15889,1645.3499755859375
11081,1645.1699829101562
14250,1644.7400512695312
28010,1644.739990234375
10749,1643.8499755859375
29141,1643.6199951171875
25721,1643.5700073242188
26563,1643.4500122070312
18580,1643.3199462890625
18035,1642.6199951171875
16216,1642.1800231933594
13818,1641.760009765625
29152,1641.5400085449219
22180,1641.4800415039062
29877,1641.1099548339844
15761,1641.1000213623047
29694,1640.469970703125
24087,1640.3699798583984
19574,1640.3599853515625
17315,1639.47998046875
29305,1639.4600219726562
28843,1639.419921875
20486,1639.2600708007812
27168,1639.0200500488281
22750,1638.250015258789
26654,1638.239974975586
19201,1638.1999816894531
26714,1638.1199951171875
26780,1638.0799865722656
22072,1638.0699462890625
11269,1638.0399780273438
15002,1637.8699951171875
14071,1637.4199829101562
15692,1637.3499755859375
28797,1637.1799926757812
15747,1636.8800201416016
11621,1636.8100280761719
27956,1636.760009765625
29016,1636.0400085449219
11417,1635.7500610351562
27694,1635.2799682617188
10513,1635.1100158691406
18941,1634.8499755859375
14054,1634.7900390625
14861,1634.5599670410156
16309,1634.2100219726562
13586,1634.1300659179688
17818,1633.969970703125
16151,1633.2699890136719
18206,1633.0799865722656
11617,1632.979995727539
12988,1632.6199951171875
25250,1632.6100463867188
14049,1632.3299865722656
10301,1632.1399536132812
23309,1631.260009765625
26728,1630.9100341796875
28357,1630.6799774169922
17119,1630.3000183105469
29616,1629.739990234375
19834,1629.4000244140625
22166,1628.5799713134766
13477,1628.4700317382812
24888,1627.780014038086
25547,1627.6799926757812
20237,1627.6500244140625
29300,1626.8800048828125
29439,1626.8200073242188
17658,1626.3899536132812
27632,1626.2600326538086
23025,1626.0400390625
29934,1625.8999633789062
16710,1624.7200317382812
25206,1624.6300201416016
23802,1624.0000610351562
17871,1623.5099716186523
27255,1623.4100341796875
16753,1622.4599609375
27110,1622.3499755859375
28933,1621.6499938964844
18603,1620.3800048828125
23156,1620.0999755859375
27483,1619.8599853515625
12329,1619.739990234375
20702,1619.5299835205078
18247,1619.4299926757812
15309,1618.7100219726562
14550,1618.2000122070312
27131,1617.9000244140625
13549,1617.3599700927734
10158,1616.6300354003906
20639,1616.5599975585938
13233,1616.27001953125
20365,1615.8499755859375
10688,1615.0700378417969
16686,1615.0600280761719
26803,1614.7900390625
28093,1613.9400024414062
21732,1613.8799438476562
12915,1613.6800231933594
22847,1612.9299926757812
17920,1612.800048828125
23299,1612.4800109863281
20413,1612.280029296875
15588,1611.5299453735352
16830,1610.9800415039062
18562,1610.9099731445312
12386,1610.72998046875
27494,1610.4999694824219
13409,1610.2100219726562
23266,1609.8999633789062
15106,1609.6899719238281
26597,1609.5400085449219
25604,1609.4800415039062
17706,1609.3900146484375
22626,1608.469970703125
24550,1608.4100494384766
22266,1608.3499755859375
12183,1608.1199340820312
25711,1607.5900268554688
26270,1607.1700134277344
20238,1607.1000061035156
29614,1606.6400451660156
12497,1606.4099426269531
23270,1606.2999877929688
19329,1606.27001953125
19033,1605.7000122070312
23224,1605.4800415039062
27617,1605.0699462890625
11812,1603.8099365234375
17464,1603.8000106811523
13631,1603.7399978637695
21897,1603.0599975585938
13558,1601.8400268554688
24929,1601.6100006103516
15134,1601.6000671386719
27026,1601.3900146484375
20394,1601.0799865722656
19566,1600.9899597167969
20289,1600.6100006103516
14843,1600.1499633789062
16566,1599.6300506591797
26425,1598.489990234375
23966,1598.2100219726562
15151,1597.699951171875
12818,1597.6199645996094
11084,1596.7099609375
11115,1596.6099853515625
28444,1596.1599731445312
13992,1596.1499938964844
26605,1595.9500122070312
25402,1595.9400024414062
28254,1595.8200073242188
12518,1595.6400146484375
24191,1594.699951171875
12984,1594.1800537109375
23629,1594.1099853515625
29052,1592.8000183105469
24007,1592.5599975585938
19512,1591.5899658203125
16223,1591.3499603271484
16473,1590.9100494384766
26279,1590.8300018310547
25202,1590.7900390625
21885,1590.7200317382812
11833,1590.5499725341797
26752,1589.489990234375
17168,1589.2400207519531
12953,1588.8399658203125
10261,1588.2999572753906
12476,1588.2800598144531
12659,1587.8799743652344
24452,1587.77001953125
12623,1587.5299682617188
19030,1586.729995727539
15253,1586.6600036621094
20946,1586.5199890136719
19554,1586.0900268554688
24898,1585.760025024414
11298,1585.6199951171875
11708,1585.47998046875
18625,1585.4599609375
23108,1585.0499877929688
29749,1584.5599670410156
13466,1584.1799926757812
16147,1584.1799926757812
19132,1583.780029296875
23844,1583.77001953125
10159,1583.0700073242188
13617,1583.0700073242188
15948,1582.75
21875,1582.3100128173828
21130,1581.7099609375
16957,1581.6199645996094
19970,1581.4800415039062
15888,1581.3800048828125
18845,1581.3399658203125
27223,1581.3399658203125
27793,1581.2099914550781
14784,1580.9500122070312
15892,1580.8099670410156
22606,1580.7900390625
23813,1580.7899780273438
22813,1580.7000122070312
17652,1580.6600341796875
24962,1580.500015258789
26633,1579.670051574707
11777,1579.6100158691406
15382,1579.280029296875
16124,1579.1300048828125
27301,1578.0599975585938
19488,1577.8400268554688
10861,1577.1900024414062
25346,1576.969970703125
18481,1576.8899841308594
21249,1576.7400207519531
17874,1576.1799926757812
21589,1576.1799621582031
17227,1576.060043334961
21091,1574.9999694824219
18078,1574.6299743652344
10484,1574.5599670410156
28716,1574.0399932861328
27743,1573.9000244140625
21757,1572.8499450683594
20730,1572.6000061035156
21384,1571.9300231933594
28738,1571.719970703125
18294,1571.5599822998047
11277,1571.4600219726562
17519,1571.1299743652344
12007,1570.9199829101562
14391,1570.4000244140625
16351,1569.5900268554688
28157,1569.5200500488281
11495,1569.0400390625
26421,1568.77001953125
14544,1567.5800018310547
26848,1567.260009765625
23219,1567.0099487304688
16117,1566.5999755859375
21660,1566.1000366210938
14781,1565.8800048828125
25635,1565.530029296875
25253,1565.5199584960938
23585,1565.369972229004
26933,1565.239990234375
25870,1565.0900421142578
26446,1564.510009765625
11305,1563.6900024414062
24507,1563.3399658203125
21273,1563.1799926757812
19626,1563.0399780273438
17786,1562.5699462890625
15105,1559.9600219726562
26750,1559.5599975585938
14404,1559.4000244140625
25397,1559
12085,1558.3200073242188
19499,1558.2599792480469
17422,1557.469970703125
27612,1557.280044555664
17032,1557.22998046875
19922,1556.7799987792969
12547,1556.2800216674805
27032,1555.9500122070312
15210,1555.8699645996094
27759,1555.5799560546875
21230,1554.3100128173828
29207,1553.7399597167969
25803,1553.2200317382812
20384,1553.1099853515625
17599,1552.6199951171875
14676,1552.5700073242188
13478,1552.1699981689453
18387,1551.7500610351562
15654,1551
22662,1550.77001953125
28320,1550.770004272461
16673,1550.4800415039062
14056,1550.47998046875
25289,1550.4200134277344
17151,1550.3799896240234
27056,1550.2300415039062
29029,1549.9400024414062
20548,1549.8099365234375
18207,1549.5399475097656
14877,1549.3500366210938
24278,1549.2200012207031
27234,1548.6599731445312
16628,1548.1799926757812
24030,1547.2400207519531
12905,1547.1499938964844
11397,1547.1499481201172
14331,1546.5
13810,1546.2200164794922
12109,1546.0500030517578
22944,1546
18715,1545.760025024414
12249,1545.7099609375
18109,1545.4199829101562
22895,1545.4100341796875
23320,1545.4000244140625
15464,1545.3600463867188
28584,1544.7900695800781
10307,1544.0100402832031
10798,1543.3500366210938
14169,1542.6799926757812
29471,1542.4400024414062
29009,1542.1099853515625
12734,1541.989990234375
18958,1541.6599731445312
23508,1540.5800170898438
27182,1540.4200439453125
26357,1540.4100036621094
28939,1540.1800231933594
11720,1539.989990234375
16302,1539.6500244140625
29837,1539.4199905395508
25779,1539.4100341796875
17093,1539.3099975585938
26593,1538.9599609375
19755,1538.7899780273438
26868,1538.760009765625
24569,1538.75
16484,1538.1899719238281
22779,1538.0299453735352
19171,1537.7500305175781
28428,1537.1499938964844
12516,1536.7900390625
28683,1536.4099731445312
23003,1536.3099975585938
18249,1535.5499877929688
16784,1534.9500122070312
19941,1534.8699951171875
16649,1534.8600463867188
20037,1534.68994140625
29559,1532.6000061035156
13674,1532.1999816894531
28786,1531.9599609375
24630,1531.6099548339844
23950,1531.5899658203125
22825,1531.25
24382,1530.9700317382812
14656,1530.5299682617188
25074,1530.2699890136719
25967,1529.8799591064453
21309,1528.97998046875
29081,1528.9500122070312
10036,1528.1699829101562
15461,1527.760009765625
23721,1527.3299865722656
21214,1527.0599975585938
14128,1526.6900024414062
10518,1526.5
21266,1526.3800048828125
21131,1526.239990234375
27829,1526.1700134277344
17429,1525.47998046875
13189,1525.0000305175781
20271,1524.8800048828125
27571,1524.7799987792969
23940,1524.5900268554688
27643,1524.1400146484375
15819,1523.6600341796875
17200,1523.5800170898438
25883,1523.1099853515625
23687,1522.8999938964844
28130,1522.310043334961
27240,1522.1799774169922
20045,1521.8999633789062
12545,1521.8900146484375
24012,1521.8699951171875
18616,1520.8500061035156
26462,1520.510009765625
25012,1520.459945678711
10486,1520.0200500488281
11184,1519.1500244140625
14100,1519.0999755859375
29116,1518.7599487304688
22926,1518.0799407958984
26678,1517.77001953125
25339,1517.6199951171875
24022,1517.5700073242188
15530,1517.2200469970703
13287,1516.77001953125
13654,1516.72998046875
29422,1516.1299743652344
14787,1515.5800170898438
15368,1515.5499877929688
29526,1515.4299621582031
13224,1515.0400085449219
13732,1514.8900146484375
23160,1514.8200378417969
26602,1514.6899948120117
14902,1514.429946899414
14248,1514.199951171875
10067,1514.1900024414062
27053,1513.5499877929688
23104,1513.2300415039062
20933,1513.219970703125
28755,1512.7999877929688
13034,1512.6699981689453
22225,1512.1000366210938
29215,1511.8100280761719
13994,1511.7200317382812
28229,1511.6699829101562
28438,1510.4000244140625
21280,1510.3900146484375
13597,1510.2100219726562
23033,1510.1799926757812
13250,1509.7100219726562
27012,1509.7000122070312
12149,1509.2000122070312
12648,1508.8900146484375
26493,1508.8800354003906
25134,1508.540023803711
15431,1507.739990234375
24422,1507.6399841308594
12265,1507.3900146484375
12871,1507.3700256347656
28132,1506.3799743652344
11862,1506.1900024414062
22959,1506.030014038086
19231,1505.8800354003906
18149,1505.22998046875
18374,1504.3199920654297
27093,1504.0700073242188
23574,1503.9299926757812
28208,1503.7300109863281
15825,1503.2799377441406
10059,1502.9999694824219
26238,1502.9900207519531
13982,1502.7799682617188
26888,1502.7700500488281
14138,1502.1500244140625
19003,1501.5900573730469
17715,1501.4700317382812
13807,1501.3800048828125
10683,1500.93994140625
22741,1500.6499938964844
17264,1499.7099914550781
25740,1499.6499633789062
23580,1499.5599975585938
12078,1499.1799926757812
12045,1499.010009765625
12254,1498.9199829101562
18989,1497.2300415039062
15489,1497.2000427246094
18307,1497.199951171875
24175,1497.0699462890625
12258,1496.7300415039062
20368,1496.5800170898438
26367,1495.25
23779,1495.0099563598633
28848,1494.719970703125
23850,1493.7999877929688
21577,1493.1400146484375
24915,1493.0999755859375
11750,1492.9500122070312
15725,1492.9200286865234
23669,1492.6799926757812
22261,1492.47998046875
15428,1491.7000122070312
27805,1491.6199645996094
12013,1491.4499969482422
10436,1490.3800659179688
18101,1489.97998046875
19702,1489.9300079345703
28814,1489.8099670410156
19389,1489.7999572753906
16848,1489.6100463867188
22577,1489.4700622558594
25264,1489.4200439453125
29996,1489.4100341796875
15429,1489.1599731445312
26635,1488.8600463867188
19956,1488.6700439453125
11692,1488.079978942871
28235,1487.81005859375
27174,1487.5499877929688
20075,1486.8800048828125
24490,1486.8700256347656
27195,1486.7500305175781
14507,1486.6800079345703
22862,1486.2899932861328
28043,1485.97998046875
11884,1485.9499816894531
15659,1485.6799850463867
13405,1485.5999755859375
13616,1484.6900024414062
13964,1484.1300354003906
10569,1484.1300048828125
19739,1483.3200378417969
18522,1483.3099670410156
11029,1483.0500183105469
22890,1483.0299987792969
12567,1482.5699768066406
22454,1482.5399780273438
21520,1481.7999877929688
28272,1481.3599853515625
15175,1481.1900024414062
28199,1481.0400085449219
16706,1480.9800415039062
12320,1480.800048828125
15822,1480.3099975585938
16058,1480.0599975585938
16890,1480.010009765625
17196,1479.979965209961
22027,1479.8700561523438
25408,1479.7100219726562
24430,1479.6799926757812
25961,1479.449951171875
24995,1478.9600219726562
26465,1478.7300262451172
24433,1478.6300048828125
29018,1478.2899780273438
10157,1478.1999816894531
17359,1477.7100219726562
11049,1476.8200073242188
10278,1476.719970703125
27209,1476.3800048828125
11801,1475.5
12752,1475.3200073242188
16769,1474.75
11823,1474.4299926757812
20684,1474.0899658203125
17156,1473.9599609375
12938,1473.3699951171875
27370,1472.949951171875
17198,1472.3200073242188
20113,1472.139991760254
10019,1471.6500244140625
29985,1471.1400146484375
19432,1471.0400390625
23589,1470.8700561523438
10201,1470.780029296875
22186,1470.7799682617188
21006,1470.7000274658203
14740,1470.550048828125
21486,1470.370018005371
14721,1469.7899780273438
16403,1469.740005493164
10013,1469.3299865722656
17268,1469.2099914550781
12893,1468.9099884033203
12974,1468.4100341796875
18754,1468.2799682617188
25490,1468.2200317382812
22452,1466.969970703125
14052,1466.25
24771,1466.2300109863281
29646,1466.1499633789062
24945,1465.9299926757812
16149,1465.7899780273438
10508,1465.5799560546875
16171,1465.2699890136719
25745,1464.9899597167969
26046,1464.47998046875
19270,1464.25
11292,1464.010025024414
23183,1463.4100036621094
23762,1463.1899719238281
18195,1462.790023803711
23503,1462.5399780273438
10574,1462.4400024414062
21774,1462.4400024414062
12163,1462.1699829101562
21284,1461.7000122070312
19567,1461.3900146484375
21110,1460.9599609375
21529,1460.9499816894531
23189,1460.7200317382812
11811,1460.5599975585938
16065,1460.3000183105469
27455,1460.25
22355,1460.219970703125
28567,1459.8999633789062
27397,1459.780029296875
25210,1459.739990234375
13492,1459.3599853515625
27208,1459.3200225830078
17909,1459.27001953125
27609,1459.1799926757812
26996,1459.1099853515625
29620,1458.6400146484375
14595,1457.3900146484375
27180,1456.4400024414062
23650,1456.1599426269531
22065,1455.8400268554688
23250,1455.77001953125
11642,1454.979995727539
11700,1454.9400024414062
22628,1454.8199768066406
28306,1454.579948425293
25383,1453.2200317382812
17958,1453.2000427246094
17913,1452.9600219726562
26896,1452.9500122070312
23413,1452.9199829101562
23030,1452.3500366210938
28248,1451.8399658203125
17068,1451.8300170898438
26092,1451.449966430664
29031,1451.1700439453125
10422,1451.1100006103516
13093,1450.7499694824219
11825,1450.7399597167969
12311,1450.5399780273438
11082,1450.0900268554688
25282,1449.8000183105469
22249,1449.6200256347656
26267,1449.6099853515625
14271,1447.979995727539
25546,1447.3800659179688
13768,1447.2900085449219
10006,1447.1500244140625
25608,1447.02001953125
17162,1446.8399963378906
25161,1446.739990234375
24742,1446.2400512695312
14906,1445.3999481201172
21409,1445.2899780273438
14565,1445.1900024414062
26779,1445.0500183105469
23801,1444.8400573730469
13144,1444.7099914550781
21622,1444.6699676513672
11259,1444.3999633789062
11940,1444.0699462890625
28572,1443.9700317382812
25269,1443.3000183105469
21676,1442.9800109863281
25191,1442.260009765625
13209,1441.8199462890625
26883,1441.4400024414062
15293,1441.3300476074219
18876,1440.969970703125
23725,1440.9099731445312
23057,1440.709976196289
11853,1440.5400390625
16469,1440.3699951171875
11705,1440.3200378417969
28796,1440.239990234375
29458,1440.0499877929688
28867,1439.3500061035156
18285,1439.1600036621094
19648,1439.1499633789062
26708,1438.7200164794922
18598,1438.3300018310547
14468,1437.6300048828125
18933,1437.5499877929688
16795,1437.239990234375
29181,1435.7900085449219
24297,1435.7000122070312
17424,1435.68994140625
24492,1435.25
18681,1435.0999755859375
17045,1435.0599975585938
26278,1434.9900360107422
17541,1434.8500366210938
20736,1434.7699584960938
11836,1434.530029296875
15201,1433.8700256347656
27883,1433.8300018310547
13380,1433.1499938964844
14212,1433.0599975585938
18517,1432.9700012207031
22727,1432.8499755859375
10190,1432.3800201416016
13046,1431.77001953125
22113,1431.6799926757812
19183,1431.0900268554688
18893,1431.0899658203125
29266,1430.8599853515625
23187,1430.8199768066406
13787,1429.550048828125
22799,1429.1500244140625
21194,1429.010009765625
19849,1428.8999938964844
21192,1428.8399810791016
20773,1428.719970703125
29819,1428.6999816894531
27798,1428.3299560546875
27188,1427.8199462890625
29960,1427.4400024414062
22068,1427.3100280761719
17445,1427.1599731445312
18064,1426.6699981689453
25987,1426.3300170898438
12581,1425.530029296875
15527,1425.3500061035156
19944,1425.010009765625
26096,1424.8500061035156
24511,1424.140007019043
13771,1423.9400024414062
11351,1423.31005859375
22719,1423.260025024414
29855,1423.0299682617188
14559,1422.2999877929688
29234,1422.0299682617188
12428,1421.969970703125
23536,1421.8900146484375
21820,1421.5999755859375
17320,1421.5
15089,1420.3999633789062
22698,1420.0000305175781
14688,1419.800048828125
17830,1419.3900299072266
11046,1419.3300170898438
10506,1419.2999877929688
27228,1419.25
20566,1419.1500244140625
20876,1418.8599853515625
18631,1418.530029296875
24226,1418.5
14982,1418.1199951171875
24785,1417.5799560546875
28648,1417.3899841308594
18464,1417.3500061035156
19082,1417.3299560546875
13470,1417.27001953125
26150,1417.1400146484375
18664,1417.02001953125
22460,1416.7300262451172
14038,1416.1199951171875
21043,1415.4200439453125
22730,1415.3400268554688
13623,1414.7100219726562
28050,1414.47998046875
25629,1414.0400390625
18668,1413.7399597167969
18418,1413.5599975585938
13848,1413.4999694824219
26686,1413.0799560546875
21856,1412.9600219726562
10421,1412.7799987792969
17754,1412.6900329589844
12262,1412.2999877929688
12393,1411.9199829101562
12437,1411.7300415039062
11483,1411.050048828125
25457,1411.0299835205078
25699,1410.4099731445312
28005,1409.1700439453125
21073,1409.0599670410156
17815,1408.77001953125
18129,1408.719970703125
15315,1408.699951171875
26391,1408.6700439453125
20975,1408.0800170898438
18248,1407.9200439453125
10294,1407.5899658203125
14029,1407.4800109863281
21358,1407.0599670410156
24431,1407.0299835205078
20234,1406.9600219726562
15335,1406.5599822998047
27769,1406.5400390625
23460,1406.510009765625
14460,1406.3500366210938
16927,1405.06005859375
10265,1404.989990234375
24120,1404.2999572753906
28995,1403.9400024414062
20395,1403.8399658203125
10698,1403.5700378417969
14731,1403.4500122070312
27062,1403.3200073242188
26646,1402.0099792480469
19203,1401.81005859375
17232,1401.780029296875
25197,1401.1499938964844
12987,1400.7900161743164
17930,1400.6700439453125
24480,1400.6400451660156
16230,1400.3299560546875
25087,1400.2100219726562
20125,1399.9299621582031
19277,1399.770004272461
25077,1399.4900207519531
17585,1398.3599548339844
25533,1397.18994140625
25778,1397.1400146484375
14868,1396.9299926757812
13242,1396.739990234375
15564,1396.739990234375
10743,1396.5400085449219
13870,1396.5400085449219
17808,1396.530029296875
15026,1396.1000061035156
25055,1396.050048828125
20712,1395.8499755859375
15320,1395.8499755859375
25412,1395.6199951171875
20585,1395.1599578857422
15096,1394.5299987792969
21083,1394.510009765625
12384,1394.0900268554688
17700,1394.050048828125
22294,1393.8799591064453
23990,1393.6100158691406
19720,1393.3599853515625
24877,1393.3199462890625
28314,1393.239990234375
12019,1392.7699584960938
22368,1392.6799926757812
14265,1392.2300415039062
19551,1392.1099853515625
20190,1391.5399780273438
13774,1391.52001953125
16214,1391.3499755859375
21556,1390.97998046875
12333,1390.6599731445312
20409,1390.0999908447266
14198,1389.949966430664
11405,1389.949951171875
15148,1389.8899993896484
29710,1389.2400207519531
10149,1388.7400512695312
28934,1388.6300048828125
18043,1388.6199951171875
16086,1388.6100463867188
24705,1387.8900146484375
23971,1387.7899780273438
27007,1386.8500366210938
19500,1386.3800048828125
26287,1386.3200073242188
18699,1386.209976196289
26288,1385.9700317382812
15027,1385.9500122070312
12861,1385.9400177001953
13630,1385.9300079345703
10668,1385.739990234375
20432,1385.4400024414062
10656,1384.5400390625
21583,1384.4900207519531
13077,1384.4499816894531
11897,1384.4100036621094
20164,1384.2900390625
28146,1384.1199951171875
19101,1383.5400390625
17017,1383.2500305175781
11619,1383.0800170898438
16642,1382.9300231933594
15164,1382.8800048828125
13203,1382.7200164794922
23738,1382.5699462890625
13681,1382.3099975585938
27339,1382.2000122070312
21281,1382.1900024414062
28589,1381.8300323486328
11488,1381.6599731445312
24622,1381.1199951171875
29506,1380.949951171875
14641,1380.7300415039062
10983,1380.530029296875
16866,1380.1700134277344
26006,1380.130027770996
10945,1379.9300231933594
19657,1379.530029296875
17026,1379.1800537109375
12985,1379.050048828125
29755,1379.0099792480469
26786,1378.969970703125
17237,1378.77001953125
25391,1378.4099731445312
19957,1378.3900146484375
15169,1378.3699951171875
21013,1378.219970703125
16234,1377.6500244140625
21156,1377.2899780273438
19656,1377.239990234375
25901,1376.7300415039062
12241,1376.449951171875
16382,1376.1600036621094
27591,1375.260009765625
26641,1375.239990234375
23663,1375.239990234375
21205,1375.0799865722656
23362,1374.969970703125
17642,1374.93994140625
17861,1374.6700057983398
13147,1374.5399780273438
17396,1374.5199890136719
23020,1374.510009765625
18156,1374.3499755859375
16111,1374.280029296875
11922,1374.0799560546875
20163,1373.9500122070312
11366,1373.760009765625
28851,1373.3499755859375
16500,1373.0599975585938
17965,1372.9500122070312
25973,1372.6300048828125
25908,1372.3800048828125
25681,1372.3400268554688
19538,1371.6300048828125
23895,1371.3999633789062
13367,1370.8099975585938
29184,1370.510009765625
13675,1370.1299743652344
16544,1370.1099853515625
16419,1369.969970703125
21863,1369.6000366210938
21457,1369.4400329589844
13003,1369.1400146484375
20008,1369.1199798583984
25755,1368.3999633789062
28477,1368.3300170898438
11275,1368.2599487304688
16658,1368.050048828125
13594,1367.9800415039062
20616,1367.8599853515625
27633,1367.4300231933594
12283,1367.240005493164
27746,1367.1999816894531
21741,1366.9199829101562
10055,1366.8900146484375
23213,1366.8600158691406
26891,1366.8200073242188
21435,1366.3599853515625
19061,1365.759994506836
25342,1365.5699768066406
27149,1365.47998046875
21918,1365.47998046875
25385,1365.2799682617188
17912,1365.1500129699707
29785,1365.1200256347656
21913,1365.0399780273438
27347,1364.43994140625
27300,1364.1700439453125
26093,1363.8900146484375
20292,1363.7599792480469
20031,1362.97998046875
18073,1362.5699462890625
24327,1361.1500244140625
11542,1360.9499969482422
23236,1360.8199768066406
18168,1360.6899719238281
29118,1360.3200073242188
25736,1360.3199768066406
23122,1359.780029296875
10297,1359.5499877929688
22082,1359.27001953125
15972,1358.9499969482422
25054,1358.75
13357,1357.699951171875
27015,1357.530029296875
25433,1357.2799987792969
10410,1357.2000122070312
13767,1357.02001953125
12351,1356.77001953125
28500,1356.3899688720703
27569,1356.1399993896484
29008,1355.1600189208984
23009,1354.9099731445312
13389,1354.8799743652344
12379,1354.4499816894531
24827,1354.0899963378906
10553,1353.6400146484375
28557,1353.420051574707
21586,1353.300048828125
22951,1353.27001953125
21779,1353.0499572753906
16855,1353
16182,1352.949951171875
22442,1352.8499755859375
24160,1352.8399658203125
27985,1352.6600341796875
19984,1352.6400146484375
20243,1352.5800018310547
10833,1352.31005859375
25750,1352.2900390625
24044,1352.1800231933594
25866,1352.0999755859375
17521,1351.9900207519531
17117,1351.8700103759766
29156,1351.3299865722656
